TÍTULO DA TABELA,TÍTULO DA NOTA,LINK,DATA DE PUBLICAÇÃO,HORÁRIO DE PUBLICAÇÃO,DATA DE ATUALIZAÇÃO,HORÁRIO DE ATUALIZAÇÃO,ANO,MÊS,NÚMERO DA NOTA,CATEGORIA
Notas à Imprensa - Itamaraty,"XXI Reunião da Cúpula Ibero-americana de Chefes de Estado e Governo – Assunção, 28 e 29 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xxi-reuniao-da-cupula-ibero-americana-de-chefes-de-estado-e-governo-assuncao-28-e-29-de-outubro-de-2011,27/10/2011,11h00,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Enchentes na Tailândia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/enchentes-na-tailandia,26/10/2011,18h57,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Vice-Primeiro-Ministro e Ministro dos Negócios Estrangeiros da Albânia, Edmond Haxhinasto – Brasília, São Paulo e Rio de Janeiro, 26 a 29 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-vice-primeiro-ministro-e-ministro-dos-negocios-estrangeiros-da-albania-edmond-haxhinasto-brasilia-sao-paulo-e-rio-de-janeiro-26-a-29-de-outubro-de-2011,26/10/2011,17h57,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil da Ministra das Relações Exteriores da Colômbia, María Ángela Holguín – Brasília, 26 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-da-ministra-das-relacoes-exteriores-da-colombia-maria-angela-holguin-brasilia-26-de-outubro-de-2011,25/10/2011,16h19,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da visita ao Brasil do Presidente da Ucrânia, Viktor Yanukovych – Brasília, 25 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-ao-brasil-do-presidente-da-ucrania-viktor-yanukovych-brasilia-25-de-outubro-de-2011,25/10/2011,14h58,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração conjunta por ocasião da visita ao Brasil do Presidente da Ucrânia, Viktor Yanukovych",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-ao-brasil-do-presidente-da-ucrania-viktor-yanukovych,25/10/2011,14h44,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Eleição do Brasil ao Conselho Econômico e Social das Nações Unidas (ECOSOC) – Nova York, 24 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-brasil-ao-conselho-economico-e-social-das-nacoes-unidas-ecosoc-nova-york-24-de-outubro-de-2011,24/10/2011,18h58,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Encontro de Alto Nível em Comemoração ao Ano Internacional dos Afrodescendentes – Salvador, 16 a 19 de novembro de 2011 – Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/encontro-de-alto-nivel-em-comemoracao-ao-ano-internacional-dos-afrodescendentes-salvador-16-a-19-de-novembro-de-2011-credenciamento-de-imprensa,24/10/2011,17h34,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita de Estado ao Brasil do Presidente da Ucrânia, Viktor Yanukovych – São Paulo e Brasília, 23 a 25 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-de-estado-ao-brasil-do-presidente-da-ucrania-viktor-yanukovych-sao-paulo-e-brasilia-23-a-25-de-outubro-de-2011,24/10/2011,15h27,31/10/2022,17h33,2011,Outubro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos do mês de dezembro de 2011,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-do-mes-de-dezembro-de-2011,01/12/2011,17h36,31/10/2022,17h42,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República, Dilma Rousseff, à Venezuela – Caracas, 1º a 3 de dezembro de 2011 – Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-dilma-rousseff-a-venezuela-caracas-1-a-3-de-dezembro-de-2011-programa-de-imprensa,01/12/2011,12h15,31/10/2022,17h42,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República, Dilma Rousseff, à Venezuela – Caracas, 1º de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-dilma-rousseff-a-venezuela-caracas-1-de-dezembro-de-2011,30/11/2011,18h46,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração da II Reunião Ministerial do Conselho Sul-Americano de Infraestrutura e Planejamento (COSIPLAN) – Brasília, 30 de novembro de 2011 [Espanhol]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-da-ii-reuniao-ministerial-do-conselho-sul-americano-de-infraestrutura-e-planejamento-cosiplan-brasilia-30-de-novembro-de-2011-espanhol,30/11/2011,16h23,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,III Cúpula da América Latina e do Caribe sobre Integração e Desenvolvimento (CALC)/Comunidade dos Estados Latino-Americanos e Caribenhos (CELAC),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-cupula-da-america-latina-e-do-caribe-sobre-integracao-e-desenvolvimento-calc-comunidade-dos-estados-latino-americanos-e-caribenhos-celac,29/11/2011,18h45,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleições no Marrocos,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicoes-no-marrocos,29/11/2011,18h37,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Reunião da Comunidade de Estados Latinoamericanos e Caribenhos (CELAC) – Caracas, 2 e 3 de dezembro de 2011 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-da-comunidade-de-estados-latinoamericanos-e-caribenhos-celac-caracas-2-e-3-de-dezembro-de-2011-celulares-da-aig,25/11/2011,18h09,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleição do Brasil para o Conselho da Organização Marítima Internacional (OMI),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-brasil-para-o-conselho-da-organizacao-maritima-internacional-omi,25/11/2011,17h34,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Comunicado Conjunto da IV Reunião do Conselho de Ministros das Relações Exteriores do Fórum de Cooperação América do Sul-África (ASACOF) – Malabo, 24 e 25 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-iv-reuniao-do-conselho-de-ministros-das-relacoes-exteriores-do-forum-de-cooperacao-america-do-sul-africa-asacof-malabo-24-e-25-de-novembro-de-2011,25/11/2011,11h02,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração dos Ministros de Relações Exteriores dos Países Membros da OTCA para a Conferência Rio +20 – Manaus, 22 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-ministros-de-relacoes-exteriores-dos-paises-membros-da-otca-para-a-conferencia-rio-20-manaus-22-de-novembro-de-2011,24/11/2011,18h43,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"XI Reunião de Ministros das Relações Exteriores dos Países Membros da Organização do Tratado de Cooperação Amazônica – Manaus, 22 de novembro de 2011 – Compromisso de Manaus",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xi-reuniao-de-ministros-das-relacoes-exteriores-dos-paises-membros-da-organizacao-do-tratado-de-cooperacao-amazonica-manaus-22-de-novembro-de-2011-compromisso-de-manaus,24/11/2011,18h40,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Comunicado Conjunto por ocasião da Reunião de Vice-Ministros de Relações Exteriores do BRICS sobre a situação no Oriente Médio e no Norte da África – Moscou, 24 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-por-ocasiao-da-reuniao-de-vice-ministros-de-relacoes-exteriores-do-brics-sobre-a-situacao-no-oriente-medio-e-no-norte-da-africa-moscou-24-de-novembro-de-2011,24/11/2011,14h29,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"IV Reunião Ministerial da Cúpula América do Sul-África (ASA) – Malabo, 24 e 25 de novembro de 2011 – Discurso do Ministro Antonio de Aguiar Patriota",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iv-reuniao-ministerial-da-cupula-america-do-sul-africa-asa-malabo-24-de-novembro-de-2011-discurso-do-ministro-antonio-de-aguiar-patriota,24/11/2011,14h18,03/10/2017,16h11,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Discurso do Ministro Antonio de Aguiar Patriota por ocasião da XI Reunião de Chanceleres dos Países membros da Organização do Tratado de Cooperação Amazônica – Manaus, 22 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-por-ocasiao-da-xi-reuniao-de-chanceleres-dos-paises-membros-da-organizacao-do-tratado-de-cooperacao-amazonica-manaus-22-11-2011,22/11/2011,20h20,03/10/2017,16h03,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"IV Reunião Ministerial da Cúpula América do Sul-África (ASA) – Malabo, 24 e 25 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iv-reuniao-ministerial-da-cupula-america-do-sul-africa-asa-malabo-24-e-25-de-novembro-de-2011,22/11/2011,15h48,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Ato assinado por ocasião da visita ao Brasil do Chanceler da República da Guiné, Edouard Gnakoye Lamah – Brasília, 21 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ato-assinado-por-ocasiao-da-visita-ao-brasil-do-chanceler-da-republica-da-guine-edouard-gnakoye-lamah-brasilia-21-de-novembro-de-2011,21/11/2011,19h18,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Revista ""Mundo Afora – Políticas de Inclusão de Afrodescendentes""",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/revista-mundo-afora-politicas-de-inclusao-de-afrodescendentes,21/11/2011,18h45,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Cooperação no âmbito do Fundo IBAS - Inauguração de Centro Multiesportivo em Ramalá,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cooperacao-no-ambito-do-fundo-ibas-inauguracao-de-centro-multiesportivo-em-ramala,21/11/2011,18h07,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Enchentes no Camboja,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/enchentes-no-camboja,21/11/2011,10h35,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Carta de Salvador para a Dignidade, Direitos e Desenvolvimento de Pessoas, Povos e Comunidades Afrodescendentes [Espanhol]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/carta-de-salvador-para-a-dignidade-direitos-e-desenvolvimento-de-pessoas-povos-e-comunidades-afrodescendentes-espanhol,19/11/2011,14h26,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Cúpula Iberoamericana de Alto Nível em Comemoração ao Ano Internacional dos Afrodescendentes – “Declaração de Salvador”,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cupula-iberoamericana-de-alto-nivel-em-comemoracao-ao-ano-internacional-dos-afrodescendentes-declaracao-de-salvador,19/11/2011,13h41,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Seminário “Desafios e oportunidades da cooperação amazônica”,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/seminario-desafios-e-oportunidades-da-cooperacao-amazonica,19/11/2011,09h58,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,XI Reunião de Chanceleres da OTCA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xi-reuniao-de-chanceleres-da-otca,19/11/2011,09h55,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Reunião de Chefes de Estado e de Governo da Comunidade de Estados Latino-americanos e Caribenhos (CELAC) – Caracas, 2 e 3 de dezembro de 2011 – Lista de Hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-chefes-de-estado-e-de-governo-da-comunidade-de-estados-latino-americanos-e-caribenhos-celac-caracas-2-e-3-de-dezembro-de-2011-lista-de-hoteis,18/11/2011,16h52,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Reunião de Chefes de Estado e de Governo da Comunidade de Estados Latino-americanos e Caribenhos (CELAC) – Caracas, 2 e 3 de dezembro de 2011 – Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-chefes-de-estado-e-de-governo-da-comunidade-de-estados-latino-americanos-e-caribenhos-celac-caracas-2-e-3-de-dezembro-de-2011-credenciamento-de-imprensa,18/11/2011,16h32,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Encontro Iberoamericano de Alto Nível em Comemoração ao Ano Internacional dos Afrodescendentes – Salvador, 19 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/encontro-iberoamericano-de-alto-nivel-em-comemoracao-ao-ano-internacional-dos-afrodescendentes-salvador-19-de-novembro-de-2011,18/11/2011,15h39,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Encontro Iberoamericano de Alto Nível em Comemoração ao Ano Internacional dos Afrodescendentes – Salvador, 19 de novembro de 2011 – Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/encontro-iberoamericano-de-alto-nivel-em-comemoracao-ao-ano-internacional-dos-afrodescendentes-salvador-19-de-novembro-de-2011-programa-de-imprensa,18/11/2011,15h22,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleição do Embaixador Gilberto Vergne Saboia para a Comissão de Direito Internacional,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-embaixador-gilberto-vergne-saboia-para-a-comissao-de-direito-internacional,17/11/2011,17h28,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro de Relações Exteriores do Uruguai, Luis Almagro – Brasília, 21 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-de-relacoes-exteriores-do-uruguai-luis-almagro-brasilia-21-de-novembro-de-2011,17/11/2011,10h31,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Ato assinado por ocasião da visita do Ministro Antonio de Aguiar Patriota a Indonésia – Báli, 16 de novembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ato-assinado-por-ocasiao-da-visita-do-ministro-antonio-de-aguiar-patriota-a-indonesia-bali-16-de-novembro-de-2011,16/11/2011,11h46,31/10/2022,17h42,2011,Novembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Ataques a bomba na Nigéria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ataques-a-bomba-na-nigeria,26/12/2011,19h24,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Falecimento da diplomata Milena Oliveira de Medeiros,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-da-diplomata-milena-oliveira-de-medeiros,26/12/2011,18h55,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Comunicado Conjunto dos Presidentes dos Estados do Mercosul – Montevidéu, 20 de dezembro de 2011 [Espanhol]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-do-mercosul-montevideu-20-de-dezembro-de-2011,21/12/2011,11h24,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Acordo de Livre Comércio Mercosul-Palestina – Montevidéu, 20 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acordo-de-livre-comercio-mercosul-palestina-montevideu-20-de-dezembro-de-2011,20/12/2011,18h48,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Condolências pelo falecimento da cantora caboverdiana Cesária Évora,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/condolencias-pelo-falecimento-da-cantora-caboverdiana-cesaria-evora,20/12/2011,18h32,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Falecimento do ex-Presidente da República Tcheca, Václav Havel",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-do-ex-presidente-da-republica-tcheca-vaclav-havel,19/12/2011,15h37,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Tempestade tropical nas Filipinas,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/tempestade-tropical-nas-filipinas,19/12/2011,15h26,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta da República a Montevidéu, por ocasião da XLII Cúpula de Chefes de Estado do Mercosul e Estados Associados – 20 de dezembro de 2011 – Programa de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-da-republica-a-montevideu-por-ocasiao-da-xlii-cupula-de-chefes-de-estado-do-mercosul-e-estados-associados-20-de-dezembro-de-2011-programa-de-imprensa,19/12/2011,15h24,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"XLII Cúpula de Presidentes do Mercosul e XLII Reunião do Conselho do Mercado Comum – Montevidéu, 19 e 20 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xlii-cupula-de-presidentes-do-mercosul-e-xlii-reuniao-do-conselho-do-mercado-comum-montevideu-19-e-20-de-dezembro-de-2011,16/12/2011,17h11,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"XLII Cúpula de Presidentes do Mercosul e XLII Reunião do Conselho do Mercado Comum – Montevidéu, 19 e 20 de dezembro de 2011 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xlii-cupula-de-presidentes-do-mercosul-e-xlii-reuniao-do-conselho-do-mercado-comum-montevideu-19-e-20-de-dezembro-de-2011-celulares-da-aig,16/12/2011,16h31,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da visita do Primeiro-Ministro da França, François Fillon, ao Brasil – Brasília, 15 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-primeiro-ministro-da-franca-francois-fillon-ao-brasil-brasilia-15-de-dezembro-de-2011,15/12/2011,18h34,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração dos Ministros de Comércio do BRICS – Genebra, 14 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-ministros-de-comercio-do-brics-genebra-14-de-dezembro-de-2011,14/12/2011,16h22,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração Ministerial do G-20 – Genebra, 14 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-ministerial-do-g-20-genebra-14-de-dezembro-de-2011,14/12/2011,16h08,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Primeiro-Ministro da França, François Fillon – 14 a 17 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-primeiro-ministro-da-franca-francois-fillon-14-a-17-de-dezembro-de-2011,14/12/2011,09h57,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil da Diretora-Executiva da ONU-Mulheres, Michelle Bachelet – 14 a 16 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-da-diretora-executiva-da-onu-mulheres-michelle-bachelet-14-a-16-de-dezembro-de-2011,12/12/2011,08h40,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"V Reunião da Comissão Mista Brasil-Índia – Nova Délhi, 12 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-reuniao-da-comissao-mista-brasil-india-nova-delhi-12-de-dezembro-de-2011,10/12/2011,08h58,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"VIII Conferência Ministerial da OMC – Genebra, 15 a 17 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viii-conferencia-ministerial-da-omc-genebra-15-a-17-de-dezembro-de-2011,09/12/2011,17h56,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta Dilma Rousseff à Argentina para a cerimônia de posse da Presidenta Cristina Fernández de Kirchner – Buenos Aires, 9 e 10 de dezembro de 2011 – Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-dilma-rousseff-a-argentina-para-a-cerimonia-de-posse-da-presidenta-cristina-fernandez-de-kirchner-buenos-aires-9-e-10-de-dezembro-de-2011-programa-de-imprensa,09/12/2011,17h02,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta Dilma Rousseff à Argentina para a cerimônia de posse da Presidenta Cristina Fernández de Kirchner – Buenos Aires, 10 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-dilma-rousseff-a-argentina-para-a-cerimonia-de-posse-da-presidenta-cristina-fernandez-de-kirchner-buenos-aires-10-de-dezembro-de-2011,09/12/2011,15h29,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"LXXXVII Reunião do Grupo Mercado Comum e Cúpula dos Chefes de Estado e de Governo do MERCOSUL - Montevidéu, 19 e 20 de dezembro de 2011 - Lista de hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lxxxvii-reuniao-do-grupo-mercado-comum-e-cupula-dos-chefes-de-estado-e-de-governo-do-mercosul-montevideu-19-e-20-de-dezembro-de-2011-lista-de-hoteis,08/12/2011,17h53,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"LXXXVII Reunião do Grupo Mercado Comum e Cúpula dos Chefes de Estado e de Governo do MERCOSUL –  Montevidéu, 19 e 20 de dezembro de 2011 – Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lxxxvii-reuniao-do-grupo-mercado-comum-e-cupula-dos-chefes-de-estado-e-de-governo-do-mercosul-montevideu-19-e-20-de-dezembro-de-2011-credenciamento-de-imprensa,08/12/2011,17h45,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentados no Afeganistão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentados-no-afeganistao,08/12/2011,11h11,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil da Chanceler do México, Patricia Espinosa, e do Secretário de Economia, Bruno Ferrari – São Paulo, 7 de dezembro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-da-chanceler-do-mexico-patricia-espinosa-e-do-secretario-de-economia-bruno-ferrari-sao-paulo-7-de-dezembro-de-2011,06/12/2011,13h11,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cerimônia de Posse da Presidenta da Argentina – Buenos Aires, 10 de dezembro de 2011 – Celular da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cerimonia-de-posse-da-presidenta-da-argentina-buenos-aires-10-de-dezembro-de-2011-celular-da-aig,05/12/2011,19h18,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cerimônia de Posse da Presidenta da Argentina – Buenos Aires, 10 de dezembro de 2011 – Lista de hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cerimonia-de-posse-da-presidenta-da-argentina-buenos-aires-10-de-dezembro-de-2011-lista-de-hoteis,05/12/2011,19h10,31/10/2022,17h34,2011,Dezembro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cerimônia de Posse da Presidenta da Argentina – Buenos Aires, 10 de dezembro de 2011 – Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cerimonia-de-posse-da-presidenta-da-argentina-buenos-aires-10-de-dezembro-de-2011-credenciamento-de-imprensa,05/12/2011,19h00,31/10/2022,17h42,2011,Dezembro,N/A,Sem categoria
